scf_control_id,scf_control_name,scf_domain,external_control_id,external_framework,external_framework_version,external_framework_full_name,relationship_type,strength,justification,date_established,notes
DCH-06,Media Storage,Data Classification & Handling ,9.6,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06,Media Storage,Data Classification & Handling ,9.6.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06,Media Storage,Data Classification & Handling ,9.6.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06,Media Storage,Data Classification & Handling ,9.7,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06,Media Storage,Data Classification & Handling ,9.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06,Media Storage,Data Classification & Handling ,9.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06,Media Storage,Data Classification & Handling ,9.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06,Media Storage,Data Classification & Handling ,9.4.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06,Media Storage,Data Classification & Handling ,9.4.1.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.1,Physically Secure All Media,Data Classification & Handling ,9.5,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.1,Physically Secure All Media,Data Classification & Handling ,9.5.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.1,Physically Secure All Media,Data Classification & Handling ,9.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.1,Physically Secure All Media,Data Classification & Handling ,9.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.1,Physically Secure All Media,Data Classification & Handling ,9.4.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.1,Physically Secure All Media,Data Classification & Handling ,9.4.1.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.2,Sensitive Data Inventories,Data Classification & Handling ,9.7.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.2,Sensitive Data Inventories,Data Classification & Handling ,9.4.1.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.2,Sensitive Data Inventories,Data Classification & Handling ,9.4.5,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.2,Sensitive Data Inventories,Data Classification & Handling ,9.4.5.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.3,Periodic Scans for Sensitive / Regulated Data,Data Classification & Handling ,A3.2.5,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.3,Periodic Scans for Sensitive / Regulated Data,Data Classification & Handling ,A3.2.5.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.4,Making Sensitive Data Unreadable In Storage,Data Classification & Handling ,3.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.4,Making Sensitive Data Unreadable In Storage,Data Classification & Handling ,3.4.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.4,Making Sensitive Data Unreadable In Storage,Data Classification & Handling ,9.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.5,Storing Authentication Data,Data Classification & Handling ,3.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.5,Storing Authentication Data,Data Classification & Handling ,3.2.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.5,Storing Authentication Data,Data Classification & Handling ,3.2.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.5,Storing Authentication Data,Data Classification & Handling ,3.2.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.5,Storing Authentication Data,Data Classification & Handling ,3.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.5,Storing Authentication Data,Data Classification & Handling ,3.3.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.5,Storing Authentication Data,Data Classification & Handling ,3.3.1.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.5,Storing Authentication Data,Data Classification & Handling ,3.3.1.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.5,Storing Authentication Data,Data Classification & Handling ,3.3.1.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-06.5,Storing Authentication Data,Data Classification & Handling ,3.3.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-07,Media Transportation ,Data Classification & Handling ,9.6,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-07,Media Transportation ,Data Classification & Handling ,9.6.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-07,Media Transportation ,Data Classification & Handling ,9.6.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-07,Media Transportation ,Data Classification & Handling ,9.7,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-07,Media Transportation ,Data Classification & Handling ,9.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-07,Media Transportation ,Data Classification & Handling ,9.4.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-07.1,Custodians,Data Classification & Handling ,9.4.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-08,Physical Media Disposal,Data Classification & Handling ,9.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-08,Physical Media Disposal,Data Classification & Handling ,9.4.6,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-09,System Media Sanitization,Data Classification & Handling ,9.8,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-09,System Media Sanitization,Data Classification & Handling ,9.8.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-09,System Media Sanitization,Data Classification & Handling ,9.8.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-09,System Media Sanitization,Data Classification & Handling ,9.4.7,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-09.1,System Media Sanitization Documentation,Data Classification & Handling ,9.7.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-09.1,System Media Sanitization Documentation,Data Classification & Handling ,9.4.7,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-13.1,Limits of Authorized Use ,Data Classification & Handling ,1.5.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-15,Publicly Accessible Content,Data Classification & Handling ,1.4.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-18,Media & Data Retention ,Data Classification & Handling ,3.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-18,Media & Data Retention ,Data Classification & Handling ,3.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-18,Media & Data Retention ,Data Classification & Handling ,3.2.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-18,Media & Data Retention ,Data Classification & Handling ,3.2.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-18,Media & Data Retention ,Data Classification & Handling ,3.2.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-18,Media & Data Retention ,Data Classification & Handling ,10.7,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-18,Media & Data Retention ,Data Classification & Handling ,3.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-18,Media & Data Retention ,Data Classification & Handling ,3.2.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-18,Media & Data Retention ,Data Classification & Handling ,9.4.6,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-18,Media & Data Retention ,Data Classification & Handling ,9.4.7,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-18,Media & Data Retention ,Data Classification & Handling ,10.5,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-18,Media & Data Retention ,Data Classification & Handling ,10.5.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
DCH-18,Media & Data Retention ,Data Classification & Handling ,11.4.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-01,Endpoint Security ,Endpoint Security,1.5,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-01,Endpoint Security ,Endpoint Security,1.5.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-01,Endpoint Security ,Endpoint Security,5.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-02,Endpoint Protection Measures ,Endpoint Security,3.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-02,Endpoint Protection Measures ,Endpoint Security,3.4.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-02,Endpoint Protection Measures ,Endpoint Security,1.5,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-02,Endpoint Protection Measures ,Endpoint Security,1.5.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04,Malicious Code Protection (Anti-Malware) ,Endpoint Security,5.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04,Malicious Code Protection (Anti-Malware) ,Endpoint Security,5.1.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04,Malicious Code Protection (Anti-Malware) ,Endpoint Security,5.1.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04,Malicious Code Protection (Anti-Malware) ,Endpoint Security,5.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04,Malicious Code Protection (Anti-Malware) ,Endpoint Security,5.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04,Malicious Code Protection (Anti-Malware) ,Endpoint Security,5.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04,Malicious Code Protection (Anti-Malware) ,Endpoint Security,5.2.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04,Malicious Code Protection (Anti-Malware) ,Endpoint Security,5.2.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04,Malicious Code Protection (Anti-Malware) ,Endpoint Security,5.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04,Malicious Code Protection (Anti-Malware) ,Endpoint Security,5.3.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04,Malicious Code Protection (Anti-Malware) ,Endpoint Security,5.3.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04,Malicious Code Protection (Anti-Malware) ,Endpoint Security,5.3.2.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04,Malicious Code Protection (Anti-Malware) ,Endpoint Security,5.3.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04,Malicious Code Protection (Anti-Malware) ,Endpoint Security,5.3.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04,Malicious Code Protection (Anti-Malware) ,Endpoint Security,5.3.5,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04.1,Automatic Antimalware Signature Updates,Endpoint Security,5.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
END-04.1,Automatic Antimalware Signature Updates,Endpoint Security,5.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
