control_id,control_name,source_framework,source_framework_version,source_framework_full_name,control_text,control_type
2.1,PCI DSS Control 2.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 2.1 from Payment Card Industry Data Security Standard v4.0.1,External
2.1.1,PCI DSS Control 2.1.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 2.1.1 from Payment Card Industry Data Security Standard v4.0.1,External
2.1.2,PCI DSS Control 2.1.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 2.1.2 from Payment Card Industry Data Security Standard v4.0.1,External
2.2,PCI DSS Control 2.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 2.2 from Payment Card Industry Data Security Standard v4.0.1,External
2.2.1,PCI DSS Control 2.2.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 2.2.1 from Payment Card Industry Data Security Standard v4.0.1,External
2.2.2,PCI DSS Control 2.2.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 2.2.2 from Payment Card Industry Data Security Standard v4.0.1,External
2.2.3,PCI DSS Control 2.2.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 2.2.3 from Payment Card Industry Data Security Standard v4.0.1,External
2.2.4,PCI DSS Control 2.2.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 2.2.4 from Payment Card Industry Data Security Standard v4.0.1,External
2.2.5,PCI DSS Control 2.2.5,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 2.2.5 from Payment Card Industry Data Security Standard v4.0.1,External
2.2.6,PCI DSS Control 2.2.6,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 2.2.6 from Payment Card Industry Data Security Standard v4.0.1,External
2.2.7,PCI DSS Control 2.2.7,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 2.2.7 from Payment Card Industry Data Security Standard v4.0.1,External
2.3,PCI DSS Control 2.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 2.3 from Payment Card Industry Data Security Standard v4.0.1,External
2.3.1,PCI DSS Control 2.3.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 2.3.1 from Payment Card Industry Data Security Standard v4.0.1,External
2.3.2,PCI DSS Control 2.3.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 2.3.2 from Payment Card Industry Data Security Standard v4.0.1,External
3.1,PCI DSS Control 3.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.1 from Payment Card Industry Data Security Standard v4.0.1,External
3.1.1,PCI DSS Control 3.1.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.1.1 from Payment Card Industry Data Security Standard v4.0.1,External
3.1.2,PCI DSS Control 3.1.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.1.2 from Payment Card Industry Data Security Standard v4.0.1,External
3.2,PCI DSS Control 3.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.2 from Payment Card Industry Data Security Standard v4.0.1,External
3.2.1,PCI DSS Control 3.2.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.2.1 from Payment Card Industry Data Security Standard v4.0.1,External
3.3,PCI DSS Control 3.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.3 from Payment Card Industry Data Security Standard v4.0.1,External
3.3.1,PCI DSS Control 3.3.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.3.1 from Payment Card Industry Data Security Standard v4.0.1,External
3.3.1.1,PCI DSS Control 3.3.1.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.3.1.1 from Payment Card Industry Data Security Standard v4.0.1,External
3.3.1.2,PCI DSS Control 3.3.1.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.3.1.2 from Payment Card Industry Data Security Standard v4.0.1,External
3.3.1.3,PCI DSS Control 3.3.1.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.3.1.3 from Payment Card Industry Data Security Standard v4.0.1,External
3.3.2,PCI DSS Control 3.3.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.3.2 from Payment Card Industry Data Security Standard v4.0.1,External
3.3.3,PCI DSS Control 3.3.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.3.3 from Payment Card Industry Data Security Standard v4.0.1,External
3.4,PCI DSS Control 3.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.4 from Payment Card Industry Data Security Standard v4.0.1,External
3.4.1,PCI DSS Control 3.4.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.4.1 from Payment Card Industry Data Security Standard v4.0.1,External
3.4.2,PCI DSS Control 3.4.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.4.2 from Payment Card Industry Data Security Standard v4.0.1,External
3.5,PCI DSS Control 3.5,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.5 from Payment Card Industry Data Security Standard v4.0.1,External
3.5.1,PCI DSS Control 3.5.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.5.1 from Payment Card Industry Data Security Standard v4.0.1,External
3.5.1.1,PCI DSS Control 3.5.1.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.5.1.1 from Payment Card Industry Data Security Standard v4.0.1,External
3.5.1.2,PCI DSS Control 3.5.1.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.5.1.2 from Payment Card Industry Data Security Standard v4.0.1,External
3.5.1.3,PCI DSS Control 3.5.1.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.5.1.3 from Payment Card Industry Data Security Standard v4.0.1,External
3.6,PCI DSS Control 3.6,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.6 from Payment Card Industry Data Security Standard v4.0.1,External
3.6.1,PCI DSS Control 3.6.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.6.1 from Payment Card Industry Data Security Standard v4.0.1,External
3.6.1.1,PCI DSS Control 3.6.1.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.6.1.1 from Payment Card Industry Data Security Standard v4.0.1,External
3.6.1.2,PCI DSS Control 3.6.1.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.6.1.2 from Payment Card Industry Data Security Standard v4.0.1,External
3.6.1.3,PCI DSS Control 3.6.1.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.6.1.3 from Payment Card Industry Data Security Standard v4.0.1,External
3.6.1.4,PCI DSS Control 3.6.1.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.6.1.4 from Payment Card Industry Data Security Standard v4.0.1,External
3.7,PCI DSS Control 3.7,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.7 from Payment Card Industry Data Security Standard v4.0.1,External
3.7.1,PCI DSS Control 3.7.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.7.1 from Payment Card Industry Data Security Standard v4.0.1,External
3.7.2,PCI DSS Control 3.7.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.7.2 from Payment Card Industry Data Security Standard v4.0.1,External
3.7.3,PCI DSS Control 3.7.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.7.3 from Payment Card Industry Data Security Standard v4.0.1,External
3.7.4,PCI DSS Control 3.7.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.7.4 from Payment Card Industry Data Security Standard v4.0.1,External
3.7.5,PCI DSS Control 3.7.5,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.7.5 from Payment Card Industry Data Security Standard v4.0.1,External
3.7.6,PCI DSS Control 3.7.6,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.7.6 from Payment Card Industry Data Security Standard v4.0.1,External
3.7.7,PCI DSS Control 3.7.7,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.7.7 from Payment Card Industry Data Security Standard v4.0.1,External
3.7.8,PCI DSS Control 3.7.8,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.7.8 from Payment Card Industry Data Security Standard v4.0.1,External
3.7.9,PCI DSS Control 3.7.9,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 3.7.9 from Payment Card Industry Data Security Standard v4.0.1,External
4.1,PCI DSS Control 4.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 4.1 from Payment Card Industry Data Security Standard v4.0.1,External
4.1.1,PCI DSS Control 4.1.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 4.1.1 from Payment Card Industry Data Security Standard v4.0.1,External
4.1.2,PCI DSS Control 4.1.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 4.1.2 from Payment Card Industry Data Security Standard v4.0.1,External
4.2,PCI DSS Control 4.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 4.2 from Payment Card Industry Data Security Standard v4.0.1,External
4.2.1,PCI DSS Control 4.2.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 4.2.1 from Payment Card Industry Data Security Standard v4.0.1,External
4.2.1.1,PCI DSS Control 4.2.1.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 4.2.1.1 from Payment Card Industry Data Security Standard v4.0.1,External
4.2.1.2,PCI DSS Control 4.2.1.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 4.2.1.2 from Payment Card Industry Data Security Standard v4.0.1,External
4.2.2,PCI DSS Control 4.2.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 4.2.2 from Payment Card Industry Data Security Standard v4.0.1,External
5.1,PCI DSS Control 5.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.1 from Payment Card Industry Data Security Standard v4.0.1,External
5.1.1,PCI DSS Control 5.1.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.1.1 from Payment Card Industry Data Security Standard v4.0.1,External
5.1.2,PCI DSS Control 5.1.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.1.2 from Payment Card Industry Data Security Standard v4.0.1,External
5.2,PCI DSS Control 5.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.2 from Payment Card Industry Data Security Standard v4.0.1,External
5.2.1,PCI DSS Control 5.2.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.2.1 from Payment Card Industry Data Security Standard v4.0.1,External
5.2.2,PCI DSS Control 5.2.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.2.2 from Payment Card Industry Data Security Standard v4.0.1,External
5.2.3,PCI DSS Control 5.2.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.2.3 from Payment Card Industry Data Security Standard v4.0.1,External
5.2.3.1,PCI DSS Control 5.2.3.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.2.3.1 from Payment Card Industry Data Security Standard v4.0.1,External
5.3,PCI DSS Control 5.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.3 from Payment Card Industry Data Security Standard v4.0.1,External
5.3.1,PCI DSS Control 5.3.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.3.1 from Payment Card Industry Data Security Standard v4.0.1,External
5.3.2,PCI DSS Control 5.3.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.3.2 from Payment Card Industry Data Security Standard v4.0.1,External
5.3.2.1,PCI DSS Control 5.3.2.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.3.2.1 from Payment Card Industry Data Security Standard v4.0.1,External
5.3.3,PCI DSS Control 5.3.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.3.3 from Payment Card Industry Data Security Standard v4.0.1,External
5.3.4,PCI DSS Control 5.3.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.3.4 from Payment Card Industry Data Security Standard v4.0.1,External
5.3.5,PCI DSS Control 5.3.5,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.3.5 from Payment Card Industry Data Security Standard v4.0.1,External
5.4,PCI DSS Control 5.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.4 from Payment Card Industry Data Security Standard v4.0.1,External
5.4.1,PCI DSS Control 5.4.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 5.4.1 from Payment Card Industry Data Security Standard v4.0.1,External
6.1,PCI DSS Control 6.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.1 from Payment Card Industry Data Security Standard v4.0.1,External
6.1.1,PCI DSS Control 6.1.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.1.1 from Payment Card Industry Data Security Standard v4.0.1,External
6.1.2,PCI DSS Control 6.1.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.1.2 from Payment Card Industry Data Security Standard v4.0.1,External
6.2,PCI DSS Control 6.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.2 from Payment Card Industry Data Security Standard v4.0.1,External
6.2.1,PCI DSS Control 6.2.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.2.1 from Payment Card Industry Data Security Standard v4.0.1,External
6.2.2,PCI DSS Control 6.2.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.2.2 from Payment Card Industry Data Security Standard v4.0.1,External
6.2.3,PCI DSS Control 6.2.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.2.3 from Payment Card Industry Data Security Standard v4.0.1,External
6.2.3.1,PCI DSS Control 6.2.3.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.2.3.1 from Payment Card Industry Data Security Standard v4.0.1,External
6.2.4,PCI DSS Control 6.2.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.2.4 from Payment Card Industry Data Security Standard v4.0.1,External
6.3,PCI DSS Control 6.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.3 from Payment Card Industry Data Security Standard v4.0.1,External
6.3.1,PCI DSS Control 6.3.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.3.1 from Payment Card Industry Data Security Standard v4.0.1,External
6.3.2,PCI DSS Control 6.3.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.3.2 from Payment Card Industry Data Security Standard v4.0.1,External
6.3.3,PCI DSS Control 6.3.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.3.3 from Payment Card Industry Data Security Standard v4.0.1,External
6.4,PCI DSS Control 6.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.4 from Payment Card Industry Data Security Standard v4.0.1,External
6.4.1,PCI DSS Control 6.4.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.4.1 from Payment Card Industry Data Security Standard v4.0.1,External
6.4.2,PCI DSS Control 6.4.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.4.2 from Payment Card Industry Data Security Standard v4.0.1,External
6.4.3,PCI DSS Control 6.4.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.4.3 from Payment Card Industry Data Security Standard v4.0.1,External
6.5,PCI DSS Control 6.5,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.5 from Payment Card Industry Data Security Standard v4.0.1,External
6.5.1,PCI DSS Control 6.5.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.5.1 from Payment Card Industry Data Security Standard v4.0.1,External
6.5.2,PCI DSS Control 6.5.2,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.5.2 from Payment Card Industry Data Security Standard v4.0.1,External
6.5.3,PCI DSS Control 6.5.3,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.5.3 from Payment Card Industry Data Security Standard v4.0.1,External
6.5.4,PCI DSS Control 6.5.4,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.5.4 from Payment Card Industry Data Security Standard v4.0.1,External
6.5.5,PCI DSS Control 6.5.5,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.5.5 from Payment Card Industry Data Security Standard v4.0.1,External
6.5.6,PCI DSS Control 6.5.6,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 6.5.6 from Payment Card Industry Data Security Standard v4.0.1,External
7.1,PCI DSS Control 7.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 7.1 from Payment Card Industry Data Security Standard v4.0.1,External
7.1.1,PCI DSS Control 7.1.1,PCI DSS,v4.0.1,Payment Card Industry Data Security Standard v4.0.1,Control 7.1.1 from Payment Card Industry Data Security Standard v4.0.1,External
