control_id,control_name,source_framework,source_framework_version,source_framework_full_name,control_text
10.2.7,PCI DSS Control 10.2.7,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.2.7 from Payment Card Industry Data Security Standard v3.2
10.3,PCI DSS Control 10.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.3 from Payment Card Industry Data Security Standard v3.2
10.3.1,PCI DSS Control 10.3.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.3.1 from Payment Card Industry Data Security Standard v3.2
10.3.2,PCI DSS Control 10.3.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.3.2 from Payment Card Industry Data Security Standard v3.2
10.3.3,PCI DSS Control 10.3.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.3.3 from Payment Card Industry Data Security Standard v3.2
10.3.4,PCI DSS Control 10.3.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.3.4 from Payment Card Industry Data Security Standard v3.2
10.3.5,PCI DSS Control 10.3.5,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.3.5 from Payment Card Industry Data Security Standard v3.2
10.3.6,PCI DSS Control 10.3.6,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.3.6 from Payment Card Industry Data Security Standard v3.2
10.4,PCI DSS Control 10.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.4 from Payment Card Industry Data Security Standard v3.2
10.4.1,PCI DSS Control 10.4.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.4.1 from Payment Card Industry Data Security Standard v3.2
10.4.2,PCI DSS Control 10.4.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.4.2 from Payment Card Industry Data Security Standard v3.2
10.4.3,PCI DSS Control 10.4.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.4.3 from Payment Card Industry Data Security Standard v3.2
10.5,PCI DSS Control 10.5,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.5 from Payment Card Industry Data Security Standard v3.2
10.5.1,PCI DSS Control 10.5.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.5.1 from Payment Card Industry Data Security Standard v3.2
10.5.2,PCI DSS Control 10.5.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.5.2 from Payment Card Industry Data Security Standard v3.2
10.5.3,PCI DSS Control 10.5.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.5.3 from Payment Card Industry Data Security Standard v3.2
10.5.4,PCI DSS Control 10.5.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.5.4 from Payment Card Industry Data Security Standard v3.2
10.5.5,PCI DSS Control 10.5.5,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.5.5 from Payment Card Industry Data Security Standard v3.2
10.6,PCI DSS Control 10.6,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.6 from Payment Card Industry Data Security Standard v3.2
10.6.1,PCI DSS Control 10.6.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.6.1 from Payment Card Industry Data Security Standard v3.2
10.6.2,PCI DSS Control 10.6.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.6.2 from Payment Card Industry Data Security Standard v3.2
10.6.3,PCI DSS Control 10.6.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.6.3 from Payment Card Industry Data Security Standard v3.2
10.7,PCI DSS Control 10.7,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.7 from Payment Card Industry Data Security Standard v3.2
10.8,PCI DSS Control 10.8,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.8 from Payment Card Industry Data Security Standard v3.2
10.8.1,PCI DSS Control 10.8.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.8.1 from Payment Card Industry Data Security Standard v3.2
10.9,PCI DSS Control 10.9,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 10.9 from Payment Card Industry Data Security Standard v3.2
11.1,PCI DSS Control 11.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.1 from Payment Card Industry Data Security Standard v3.2
11.1.1,PCI DSS Control 11.1.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.1.1 from Payment Card Industry Data Security Standard v3.2
11.1.2,PCI DSS Control 11.1.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.1.2 from Payment Card Industry Data Security Standard v3.2
11.2,PCI DSS Control 11.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.2 from Payment Card Industry Data Security Standard v3.2
11.2.1,PCI DSS Control 11.2.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.2.1 from Payment Card Industry Data Security Standard v3.2
11.2.2,PCI DSS Control 11.2.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.2.2 from Payment Card Industry Data Security Standard v3.2
11.2.3,PCI DSS Control 11.2.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.2.3 from Payment Card Industry Data Security Standard v3.2
11.3,PCI DSS Control 11.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.3 from Payment Card Industry Data Security Standard v3.2
11.3.1,PCI DSS Control 11.3.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.3.1 from Payment Card Industry Data Security Standard v3.2
11.3.2,PCI DSS Control 11.3.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.3.2 from Payment Card Industry Data Security Standard v3.2
11.3.3,PCI DSS Control 11.3.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.3.3 from Payment Card Industry Data Security Standard v3.2
11.3.4,PCI DSS Control 11.3.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.3.4 from Payment Card Industry Data Security Standard v3.2
11.3.4.1,PCI DSS Control 11.3.4.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.3.4.1 from Payment Card Industry Data Security Standard v3.2
11.4,PCI DSS Control 11.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.4 from Payment Card Industry Data Security Standard v3.2
11.5,PCI DSS Control 11.5,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.5 from Payment Card Industry Data Security Standard v3.2
11.5.1,PCI DSS Control 11.5.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.5.1 from Payment Card Industry Data Security Standard v3.2
11.6,PCI DSS Control 11.6,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 11.6 from Payment Card Industry Data Security Standard v3.2
12.1,PCI DSS Control 12.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.1 from Payment Card Industry Data Security Standard v3.2
12.1.1,PCI DSS Control 12.1.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.1.1 from Payment Card Industry Data Security Standard v3.2
12.10,PCI DSS Control 12.10,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.10 from Payment Card Industry Data Security Standard v3.2
12.10.1,PCI DSS Control 12.10.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.10.1 from Payment Card Industry Data Security Standard v3.2
12.10.2,PCI DSS Control 12.10.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.10.2 from Payment Card Industry Data Security Standard v3.2
12.10.3,PCI DSS Control 12.10.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.10.3 from Payment Card Industry Data Security Standard v3.2
12.10.4,PCI DSS Control 12.10.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.10.4 from Payment Card Industry Data Security Standard v3.2
12.10.5,PCI DSS Control 12.10.5,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.10.5 from Payment Card Industry Data Security Standard v3.2
12.10.6,PCI DSS Control 12.10.6,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.10.6 from Payment Card Industry Data Security Standard v3.2
12.11,PCI DSS Control 12.11,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.11 from Payment Card Industry Data Security Standard v3.2
12.11.1,PCI DSS Control 12.11.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.11.1 from Payment Card Industry Data Security Standard v3.2
12.2,PCI DSS Control 12.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.2 from Payment Card Industry Data Security Standard v3.2
12.3,PCI DSS Control 12.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.3 from Payment Card Industry Data Security Standard v3.2
12.3.1,PCI DSS Control 12.3.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.3.1 from Payment Card Industry Data Security Standard v3.2
12.3.10,PCI DSS Control 12.3.10,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.3.10 from Payment Card Industry Data Security Standard v3.2
12.3.2,PCI DSS Control 12.3.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.3.2 from Payment Card Industry Data Security Standard v3.2
12.3.3,PCI DSS Control 12.3.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.3.3 from Payment Card Industry Data Security Standard v3.2
12.3.4,PCI DSS Control 12.3.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.3.4 from Payment Card Industry Data Security Standard v3.2
12.3.5,PCI DSS Control 12.3.5,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.3.5 from Payment Card Industry Data Security Standard v3.2
12.3.6,PCI DSS Control 12.3.6,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.3.6 from Payment Card Industry Data Security Standard v3.2
12.3.7,PCI DSS Control 12.3.7,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.3.7 from Payment Card Industry Data Security Standard v3.2
12.3.8,PCI DSS Control 12.3.8,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.3.8 from Payment Card Industry Data Security Standard v3.2
12.3.9,PCI DSS Control 12.3.9,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.3.9 from Payment Card Industry Data Security Standard v3.2
12.4,PCI DSS Control 12.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.4 from Payment Card Industry Data Security Standard v3.2
12.4.1,PCI DSS Control 12.4.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.4.1 from Payment Card Industry Data Security Standard v3.2
12.5,PCI DSS Control 12.5,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.5 from Payment Card Industry Data Security Standard v3.2
12.5.1,PCI DSS Control 12.5.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.5.1 from Payment Card Industry Data Security Standard v3.2
12.5.2,PCI DSS Control 12.5.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.5.2 from Payment Card Industry Data Security Standard v3.2
12.5.3,PCI DSS Control 12.5.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.5.3 from Payment Card Industry Data Security Standard v3.2
12.5.4,PCI DSS Control 12.5.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.5.4 from Payment Card Industry Data Security Standard v3.2
12.5.5,PCI DSS Control 12.5.5,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.5.5 from Payment Card Industry Data Security Standard v3.2
12.6,PCI DSS Control 12.6,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.6 from Payment Card Industry Data Security Standard v3.2
12.6.1,PCI DSS Control 12.6.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.6.1 from Payment Card Industry Data Security Standard v3.2
12.6.2,PCI DSS Control 12.6.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.6.2 from Payment Card Industry Data Security Standard v3.2
12.7,PCI DSS Control 12.7,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.7 from Payment Card Industry Data Security Standard v3.2
12.8,PCI DSS Control 12.8,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.8 from Payment Card Industry Data Security Standard v3.2
12.8.1,PCI DSS Control 12.8.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.8.1 from Payment Card Industry Data Security Standard v3.2
12.8.2,PCI DSS Control 12.8.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.8.2 from Payment Card Industry Data Security Standard v3.2
12.8.3,PCI DSS Control 12.8.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.8.3 from Payment Card Industry Data Security Standard v3.2
12.8.4,PCI DSS Control 12.8.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.8.4 from Payment Card Industry Data Security Standard v3.2
12.8.5,PCI DSS Control 12.8.5,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.8.5 from Payment Card Industry Data Security Standard v3.2
12.9,PCI DSS Control 12.9,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 12.9 from Payment Card Industry Data Security Standard v3.2
2.1,PCI DSS Control 2.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 2.1 from Payment Card Industry Data Security Standard v3.2
2.1.1,PCI DSS Control 2.1.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 2.1.1 from Payment Card Industry Data Security Standard v3.2
2.2,PCI DSS Control 2.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 2.2 from Payment Card Industry Data Security Standard v3.2
2.2.1,PCI DSS Control 2.2.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 2.2.1 from Payment Card Industry Data Security Standard v3.2
2.2.2,PCI DSS Control 2.2.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 2.2.2 from Payment Card Industry Data Security Standard v3.2
2.2.3,PCI DSS Control 2.2.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 2.2.3 from Payment Card Industry Data Security Standard v3.2
2.2.4,PCI DSS Control 2.2.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 2.2.4 from Payment Card Industry Data Security Standard v3.2
2.2.5,PCI DSS Control 2.2.5,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 2.2.5 from Payment Card Industry Data Security Standard v3.2
2.3,PCI DSS Control 2.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 2.3 from Payment Card Industry Data Security Standard v3.2
2.4,PCI DSS Control 2.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 2.4 from Payment Card Industry Data Security Standard v3.2
2.5,PCI DSS Control 2.5,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 2.5 from Payment Card Industry Data Security Standard v3.2
2.6,PCI DSS Control 2.6,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 2.6 from Payment Card Industry Data Security Standard v3.2
3.1,PCI DSS Control 3.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.1 from Payment Card Industry Data Security Standard v3.2
3.2,PCI DSS Control 3.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.2 from Payment Card Industry Data Security Standard v3.2
3.2.1,PCI DSS Control 3.2.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.2.1 from Payment Card Industry Data Security Standard v3.2
3.2.2,PCI DSS Control 3.2.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.2.2 from Payment Card Industry Data Security Standard v3.2
3.2.3,PCI DSS Control 3.2.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.2.3 from Payment Card Industry Data Security Standard v3.2
3.3,PCI DSS Control 3.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.3 from Payment Card Industry Data Security Standard v3.2
3.4,PCI DSS Control 3.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.4 from Payment Card Industry Data Security Standard v3.2
3.4.1,PCI DSS Control 3.4.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.4.1 from Payment Card Industry Data Security Standard v3.2
3.5,PCI DSS Control 3.5,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.5 from Payment Card Industry Data Security Standard v3.2
3.5.1,PCI DSS Control 3.5.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.5.1 from Payment Card Industry Data Security Standard v3.2
3.5.2,PCI DSS Control 3.5.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.5.2 from Payment Card Industry Data Security Standard v3.2
3.5.3,PCI DSS Control 3.5.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.5.3 from Payment Card Industry Data Security Standard v3.2
3.5.4,PCI DSS Control 3.5.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.5.4 from Payment Card Industry Data Security Standard v3.2
3.6,PCI DSS Control 3.6,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.6 from Payment Card Industry Data Security Standard v3.2
3.6.1,PCI DSS Control 3.6.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.6.1 from Payment Card Industry Data Security Standard v3.2
3.6.2,PCI DSS Control 3.6.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.6.2 from Payment Card Industry Data Security Standard v3.2
3.6.3,PCI DSS Control 3.6.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.6.3 from Payment Card Industry Data Security Standard v3.2
3.6.4,PCI DSS Control 3.6.4,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.6.4 from Payment Card Industry Data Security Standard v3.2
3.6.5,PCI DSS Control 3.6.5,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.6.5 from Payment Card Industry Data Security Standard v3.2
3.6.6,PCI DSS Control 3.6.6,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.6.6 from Payment Card Industry Data Security Standard v3.2
3.6.7,PCI DSS Control 3.6.7,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.6.7 from Payment Card Industry Data Security Standard v3.2
3.6.8,PCI DSS Control 3.6.8,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.6.8 from Payment Card Industry Data Security Standard v3.2
3.7,PCI DSS Control 3.7,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 3.7 from Payment Card Industry Data Security Standard v3.2
4.1,PCI DSS Control 4.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 4.1 from Payment Card Industry Data Security Standard v3.2
4.1.1,PCI DSS Control 4.1.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 4.1.1 from Payment Card Industry Data Security Standard v3.2
4.2,PCI DSS Control 4.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 4.2 from Payment Card Industry Data Security Standard v3.2
4.3,PCI DSS Control 4.3,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 4.3 from Payment Card Industry Data Security Standard v3.2
5.1,PCI DSS Control 5.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 5.1 from Payment Card Industry Data Security Standard v3.2
5.1.1,PCI DSS Control 5.1.1,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 5.1.1 from Payment Card Industry Data Security Standard v3.2
5.1.2,PCI DSS Control 5.1.2,PCI DSS,v3.2,Payment Card Industry Data Security Standard v3.2,Control 5.1.2 from Payment Card Industry Data Security Standard v3.2
